model_name,model_source_url,tags_source_url,translation_source_url,tag_id,tag,display_name_en,wd14_category_id,wd14_category,semantic_class,chinese_translation,chinese_description,english_description,translation_method,note
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,547463,upper_body,upper body,0,general,Composition / Camera,上半身,角色上半身的图像，大致从肚脐以上，这可能包括也可能不包括头部。,"An image of the upper body of the character, approximately from the navel up, which may or may not include the head.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,391,panties,panties,0,general,NSFW / Nudity,内裤,内裤是一种覆盖胯部的女性内衣，通常出现在恋物癖和粉丝服务的媒体中。,"Panties are a female undergarment that cover the crotch, often seen in fetish and fan-servicing media.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,465619,closed_eyes,closed eyes,0,general,Body / Appearance,闭着眼睛,当角色双眼都闭着时。,When a character has both eyes closed.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,89189,yellow_eyes,yellow eyes,0,general,Body / Appearance,黄色眼睛,眼睛颜色是黄色的角色。,A character with yellow colored eyes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,444,swimsuit,swimsuit,0,general,Attire / Accessory,泳衣,专门用于游泳和海滩活动的服装。,"A garment worn for swimming, bathing, and beach activities.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,16581,white_hair,white hair,0,general,Body / Appearance,白发,角色或人物有白色的头发。,A character or person depicted has white colored hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,11429,pink_hair,pink hair,0,general,Body / Appearance,粉色头发,描绘的角色或人有粉红色头发。,A character or person depicted has pink colored hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1681,monochrome,monochrome,0,general,Style / Medium,单色,图像主要用一种颜色绘制。,An image drawn in predominantly one color.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,16580,grey_hair,grey hair,0,general,Body / Appearance,灰色头发,图片中的角色或人物有灰色头发。,A character or person depicted has grey colored hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,3522,ahoge,ahoge,0,general,Other General,阿呆毛,从角色头上突出的单根头发，通常与愚蠢行为相关。,"A single lock of hair that sticks out of a character's head, often associated with idiotic behaviors.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,4334,braid,braid,0,general,Other General,辫子,适用于头上有辫子的角色。,For characters with a braid or braids in their hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,464561,hair_ribbon,hair ribbon,0,general,Attire / Accessory,发带丝带,佩戴在头发上的丝带。,A ribbon worn in the hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,16442,purple_hair,purple hair,0,general,Body / Appearance,紫色头发,角色或人物具有紫色头发。,A character or person depicted has purple colored hair.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1300281,male_focus,male focus,0,general,Person Count / Identity,男性集中,图片中只有男性角色，或男性角色占主导地位。,"An image featuring only male characters, or with an overwhelming emphasis on male characters.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2355,ponytail,ponytail,0,general,Other General,马尾辫,一种将大部分或全部头发集中在脑后，用发带或类似装置固定并自由垂下的发型。,"A hairstyle in which most or all of the hair is gathered at the back of the head and secured with a hair tie or similar device, and allowed to hang freely.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,8101,ass,ass,0,general,NSFW / Nudity,臀部,用于描述一个或多个臀部，被认为是女性非常有吸引力的身体部位。,"An epithet for one or more buttocks, considered a very attractive body part for a female.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,464559,flower,flower,0,general,Object / Prop,花,树或其他植物的生殖结构，具有显眼或彩色的部分。,"The reproductive structure of a tree or other plant, featuring showy or colorful parts.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,11449,weapon,weapon,0,general,Object / Prop,武器,一种设计用来伤害、致残或杀死人的工具或物品。,"A tool or object designed to hurt, maim or kill a person.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,390728,multicolored_hair,multicolored hair,0,general,Body / Appearance,多色头发,描绘的角色或人物有多种头发颜色。,A character or person depicted has more than one hair color.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,472154,short_sleeves,short sleeves,0,general,Attire / Accessory,短袖,袖子不会超过手肘，或者遮住前臂。,Sleeves that don't reach beyond the elbows or cover the forearms.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,484168,sidelocks,sidelocks,0,general,Other General,鬓发,由耳前头发形成的鬓发；特别显眼时标记。,Locks formed by the hair growing directly in front of the ears; tag when they are particularly conspicuous.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,63,comic,comic,0,general,Style / Medium,漫画,此标签指的是任何形式的连环画，包括网络漫画、同人志和四格漫画。,"This tag refers to any sort of sequential art, including web comics, doujinshi, and 4koma.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,622137,hetero,hetero,0,general,Other General,异性恋,任何异性之间的浪漫和/或性描绘。,Any romantic and/or sexual depiction between members of the opposite genders.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2750,heart,heart,0,general,Other General,爱心,♥符号象征浪漫、享受，是扑克牌中的一个花色。,"The ♥ symbol signifies romance, enjoyment, and is a suit in playing cards.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,3870,thighs,thighs,0,general,Body / Appearance,'大腿',突出展示或聚焦于腿部上方。,The upper part of the legs is prominently displayed or centered.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,384553,:d,:d,0,general,Other General,:d,"代表大大张开的嘴巴或咧嘴笑的表情，用小写表示为"":D""。","A wide, open-mouthed smile or grin represented as "":D"" in lowercase.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,374844,hair_bow,hair bow,0,general,Attire / Accessory,发饰蝴蝶结,简单地将蝴蝶结系在头发上。,Simply a bow tied into the hair in some way.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2363,pantyhose,pantyhose,0,general,Attire / Accessory,连裤袜,连裤袜是一种覆盖从腰部到脚趾的透明材质长筒袜。,Pantyhose are a type of hosiery that covers from the waist to the toes made of sheer material.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,13879,outdoors,outdoors,0,general,Scene / Background,户外,最好与其他具体的、描述地点的标签一起使用。,"Best used in conjunction with other specific, location-descriptive tags.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,660909,cowboy_shot,cowboy shot,0,general,Composition / Camera,牛仔镜头,镜头从大腿以上到角色面部的图像。,An image framed to show a character from the thighs up including their face.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,13804,earrings,earrings,0,general,Attire / Accessory,耳环,任何佩戴在耳垂或其他耳部穿孔上的饰品或珠宝。,Any ornament or type of jewelry worn on the earlobes or in another ear piercing.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,513837,greyscale,greyscale,0,general,Style / Medium,灰度,完全无彩色的黑白图像。,"A completely colorless, black-and-white image.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
